Date,half,Team,Opponent,timeRemaining,playerID,makeMiss,xint,yint,distance,x,y
1/26/2018,2,Harvard,Yale,1745,31,0,20,20,28.3,20.36464673,19.75364637
1/26/2018,2,Harvard,Yale,1640,0,1,1,4,4.1,1.005793043,3.642152881
1/26/2018,2,Yale,Harvard,1620,2,1,-22,2,22.1,-21.91919675,1.879040275
1/26/2018,2,Harvard,Yale,1605,20,1,-8,23,24.4,-7.591699452,23.3261503
1/26/2018,2,Yale,Harvard,1547,24,0,-5,3,5.8,-5.215454681,3.172585588
1/26/2018,2,Yale,Harvard,1525,32,0,-21,7,22.1,-20.52822276,7.215971629
1/26/2018,2,Harvard,Yale,1512,31,1,21,8,22.5,21.15782146,7.560146617
1/26/2018,2,Yale,Harvard,1450,32,0,9,21,22.8,8.99893845,21.21738109
1/26/2018,2,Yale,Harvard,1448,20,0,4,2,4.5,3.701240264,1.736236459
1/26/2018,2,Harvard,Yale,1435,0,0,4,2,4.5,3.688008676,2.182762347
1/26/2018,2,Yale,Harvard,1424,24,0,-19,13,23,-18.72046531,13.22817053
1/26/2018,2,Harvard,Yale,1415,11,0,8,23,24.4,7.687057838,22.57407741
1/26/2018,2,Yale,Harvard,1357,3,1,-3,1,3.2,-2.867416926,1.299066835
1/26/2018,2,Harvard,Yale,1338,31,0,-3,24,24.2,-2.955119068,23.81878708
1/26/2018,2,Yale,Harvard,1330,3,0,5,2,5.4,5.216172009,1.674661065
1/26/2018,2,Yale,Harvard,1300,4,1,-3,0,3,-3.251615906,-0.059358374
1/26/2018,2,Harvard,Yale,1240,5,0,-9,13,15.8,-9.060364368,13.4552265
1/26/2018,2,Yale,Harvard,1223,20,1,0,3,3,-0.205049428,3.465447438
1/26/2018,2,Harvard,Yale,1153,20,0,-4,24,24.3,-3.83679312,23.69270886
1/26/2018,2,Yale,Harvard,1125,3,0,-7,9,11.4,-7.23752497,9.436613288
1/26/2018,2,Yale,Harvard,1106,4,0,10,19,21.5,10.34666415,18.8625517
1/26/2018,2,Harvard,Yale,1038,0,2,1,0,1,1.260939125,0.477064249
1/26/2018,2,Yale,Harvard,1026,24,0,18,12,21.6,17.94167321,11.9857324
1/26/2018,2,Harvard,Yale,1004,22,0,22,5,22.6,21.69136168,4.819409008
1/26/2018,2,Yale,Harvard,925,5,0,-3,1,3.2,-2.812100065,0.968036187
1/26/2018,2,Harvard,Yale,906,0,0,1,6,6.1,1.080504883,6.228963354
1/26/2018,2,Yale,Harvard,900,5,0,22,2,22.1,22.43139128,1.50729124
1/26/2018,2,Yale,Harvard,856,5,1,3,1,3.2,2.536749885,0.996172184
1/26/2018,2,Harvard,Yale,834,0,1,0,0,0,0.300999509,0.475493642
1/26/2018,2,Yale,Harvard,815,13,2,-6,3,6.7,-5.967539407,3.364540827
1/26/2018,2,Harvard,Yale,756,11,0,-15,16,21.9,-15.12344846,16.34920929
1/26/2018,2,Yale,Harvard,750,3,2,-2,1,2.2,-1.644264507,0.818012349
1/26/2018,2,Harvard,Yale,727,44,1,1,0,1,0.62699458,0.297262887
1/26/2018,2,Yale,Harvard,711,3,1,6,2,6.3,5.907897932,1.838491129
1/26/2018,2,Yale,Harvard,650,13,1,0,0,0,0.40845275,0.162371639
1/26/2018,2,Harvard,Yale,630,44,0,-3,5,5.8,-2.864902191,5.257334917
1/26/2018,2,Harvard,Yale,604,25,0,-16,19,24.8,-15.62843119,18.65356241
1/26/2018,2,Yale,Harvard,544,13,0,6,2,6.3,6.430498013,1.693052632
1/26/2018,2,Harvard,Yale,520,31,0,5,24,24.5,5.400966465,23.82623356
1/26/2018,2,Yale,Harvard,511,24,1,0,3,3,0.065234383,2.64994903
1/26/2018,2,Harvard,Yale,454,0,1,1,2,2.2,1.074068481,1.857596207
1/26/2018,2,Harvard,Yale,407,31,0,-6,4,7.2,-5.621511827,4.096487518
1/26/2018,2,Yale,Harvard,312,24,0,11,2,11.2,10.68625965,1.621459106
1/26/2018,2,Yale,Harvard,240,5,0,-3,16,16.3,-2.55959821,15.81180564
1/26/2018,2,Harvard,Yale,211,20,2,-19,11,22,-18.73978549,11.09070868
1/26/2018,2,Yale,Harvard,137,32,0,5,3,5.8,4.620821592,2.615375001
1/26/2018,2,Harvard,Yale,107,20,0,-16,19,24.8,-15.8201805,18.94603379
1/26/2018,2,Yale,Harvard,47,24,0,-16,17,23.3,-16.32356852,17.45514016
1/26/2018,2,Harvard,Yale,16,22,0,-22,0,22,-22.45924683,-0.316854839
1/26/2018,2,Yale,Harvard,4,24,0,-18,14,22.8,-18.14462105,13.59175836
1/26/2018,2,Yale,Harvard,0,3,1,9,19,21,9.406432398,18.98834247
2/2/2018,1,Penn,Brown,1938,0,1,-5,3,5.8,-5.374311026,2.971118818
2/2/2018,1,Brown,Penn,1919,4,1,7,21,22.1,6.756640967,21.08382634
2/2/2018,1,Penn,Brown,1902,0,0,1,2,2.2,0.501422156,1.603381767
2/2/2018,1,Penn,Brown,1849,0,0,-3,4,5,-2.550290258,3.667818045
2/2/2018,1,Brown,Penn,1826,44,0,7,2,7.3,7.217890005,2.080859633
2/2/2018,1,Penn,Brown,1819,21,2,-8,0,8,-7.626220829,0.060644916
2/2/2018,1,Brown,Penn,1804,20,1,22,9,23.8,21.82315489,8.651957427
2/2/2018,1,Brown,Penn,1734,24,0,2,21,21.1,2.171833903,21.00750721
2/2/2018,1,Brown,Penn,1713,2,1,3,1,3.2,2.682691628,0.720764061
2/2/2018,1,Brown,Penn,1647,24,1,13,10,16.4,12.57813723,9.842109093
2/2/2018,1,Brown,Penn,1622,2,0,3,15,15.3,2.53632541,15.08288251
2/2/2018,1,Penn,Brown,1604,25,1,4,0,4,4.290053615,-0.098755119
2/2/2018,1,Brown,Penn,1555,24,1,-18,17,24.8,-17.75929833,16.58904249
2/2/2018,1,Penn,Brown,1537,2,0,22,0,22,22.36634971,-0.190486967
2/2/2018,1,Brown,Penn,1525,24,1,-15,3,15.3,-15.11274517,3.370649375
2/2/2018,1,Penn,Brown,1511,2,1,19,10,21.5,18.98506277,9.50724872
2/2/2018,1,Brown,Penn,1454,4,0,-9,10,13.5,-8.9364375,9.806969203
2/2/2018,1,Penn,Brown,1444,25,1,-3,3,4.2,-3.09297741,3.281588122
2/2/2018,1,Brown,Penn,1434,2,0,3,0,3,3.488272154,0.284253506
2/2/2018,1,Penn,Brown,1419,2,1,3,2,3.6,3.376233965,1.697783797
2/2/2018,1,Brown,Penn,1403,24,1,12,7,13.9,12.17416516,7.110171389
2/2/2018,1,Penn,Brown,1341,25,1,-2,4,4.5,-2.037907298,3.520330565
2/2/2018,1,Brown,Penn,1315,20,2,-12,5,13,-12.32964611,4.783799768
2/2/2018,1,Penn,Brown,1258,2,1,9,20,21.9,8.979276459,19.84392289
2/2/2018,1,Brown,Penn,1238,4,0,4,1,4.1,4.114528051,0.900728961
2/2/2018,1,Brown,Penn,1224,5,1,-10,6,11.7,-9.866906939,5.604331525
2/2/2018,1,Penn,Brown,1147,10,1,-21,5,21.6,-21.43975222,5.360795481
2/2/2018,1,Brown,Penn,1131,20,0,-6,3,6.7,-6.268981774,2.634908213
2/2/2018,1,Brown,Penn,1121,24,0,-10,22,24.2,-10.17270732,22.48900222
2/2/2018,1,Penn,Brown,1101,3,0,1,4,4.1,0.726038662,3.541728204
2/2/2018,1,Penn,Brown,1031,21,0,-4,1,4.1,-3.944618031,0.924453264
2/2/2018,1,Penn,Brown,1024,10,1,-8,12,14.4,-7.568516364,11.97350987
2/2/2018,1,Brown,Penn,1013,2,0,3,2,3.6,3.415737917,1.597828489
2/2/2018,1,Penn,Brown,952,25,0,0,8,8,0.385502553,7.611607701
2/2/2018,1,Brown,Penn,941,2,1,2,21,21.1,1.760791391,21.32757187
2/2/2018,1,Penn,Brown,924,21,0,-4,11,11.7,-3.70292816,10.54349998
2/2/2018,1,Penn,Brown,849,4,0,-19,17,25.5,-18.56912277,17.06035025
2/2/2018,1,Brown,Penn,833,20,0,-3,23,23.2,-3.208099888,23.48397517
2/2/2018,1,Brown,Penn,820,25,1,4,2,4.5,4.10670264,2.006159667
2/2/2018,1,Penn,Brown,756,4,0,3,2,3.6,3.196624534,1.961810169
2/2/2018,1,Brown,Penn,750,20,2,3,2,3.6,3.398528192,1.759797677
2/2/2018,1,Penn,Brown,710,2,0,7,2,7.3,7.173515639,2.012391584
2/2/2018,1,Brown,Penn,651,20,0,2,14,14.1,2.425872182,14.33305067
2/2/2018,1,Penn,Brown,643,21,0,10,21,23.3,9.647660787,20.51671195
2/2/2018,1,Penn,Brown,626,25,0,-9,19,21,-9.045108318,18.89064303
2/2/2018,1,Brown,Penn,610,2,0,-10,16,18.9,-9.848501747,15.71059999
2/2/2018,1,Penn,Brown,602,25,2,-4,2,4.5,-4.425280872,1.534379801
2/2/2018,1,Brown,Penn,547,24,1,6,8,10,6.472718964,8.134624522
2/2/2018,1,Penn,Brown,535,21,1,-3,3,4.2,-2.925140143,3.385838012
2/2/2018,1,Penn,Brown,514,21,2,3,5,5.8,3.370008988,4.871538288
2/2/2018,1,Brown,Penn,450,25,1,2,3,3.6,2.427110069,3.209338502
2/2/2018,1,Brown,Penn,433,20,1,1,0,1,0.509163339,-0.190938592
2/2/2018,1,Penn,Brown,404,4,2,3,5,5.8,3.318521872,4.711192863
2/2/2018,1,Brown,Penn,348,20,1,-18,12,21.6,-18.34806679,11.81887152
2/2/2018,1,Penn,Brown,316,21,1,-2,0,2,-1.873192379,-0.141857419
2/2/2018,1,Brown,Penn,252,25,0,-2,1,2.2,-2.005795049,0.686969695
2/2/2018,1,Brown,Penn,250,24,1,-1,13,13,-0.939568291,12.50421129
2/2/2018,1,Penn,Brown,225,3,0,3,0,3,2.694218427,0.462058801
2/2/2018,1,Brown,Penn,220,2,1,-2,0,2,-2.475291262,-0.026969422
2/2/2018,1,Brown,Penn,151,2,2,2,3,3.6,1.704217293,2.969434944
2/2/2018,1,Penn,Brown,132,25,0,-5,0,5,-5.442888509,-0.289258517
2/2/2018,1,Penn,Brown,130,25,0,-2,1,2.2,-2.048630905,0.804714478
2/2/2018,1,Penn,Brown,128,25,2,-2,4,4.5,-1.652829051,4.173107328
2/2/2018,1,Brown,Penn,111,24,0,-14,6,15.2,-14.12961399,5.780076675
2/2/2018,1,Penn,Brown,105,2,2,-4,10,10.8,-4.385219382,9.68583277
2/2/2018,1,Brown,Penn,55,4,0,-16,18,24.1,-16.28061292,17.50822735
2/2/2018,1,Penn,Brown,34,0,2,16,6,17.1,16.13581256,6.168539532
2/2/2018,1,Brown,Penn,5,4,1,3,1,3.2,2.538638081,0.769280156
2/2/2018,1,Penn,Brown,1,2,1,8,29,30.1,8.209656939,29.1960693
2/2/2018,2,Brown,Penn,1942,20,0,-9,18,20.1,-9.106442796,18.33670185
2/2/2018,2,Penn,Brown,1931,2,1,19,11,22,18.93515266,11.09044386
2/2/2018,2,Brown,Penn,1915,24,1,-14,2,14.1,-13.95199675,1.539695246
2/2/2018,2,Penn,Brown,1905,4,1,4,1,4.1,4.447254185,0.613565249
2/2/2018,2,Brown,Penn,1850,24,1,-11,0,11,-11.10473228,0.373271056
2/2/2018,2,Penn,Brown,1828,4,1,-3,1,3.2,-2.657830278,1.329875444
2/2/2018,2,Brown,Penn,1723,2,2,3,3,4.2,2.661051975,3.04827754
2/2/2018,2,Penn,Brown,1714,10,1,22,3,22.2,21.94251506,2.988869595
2/2/2018,2,Brown,Penn,1700,24,1,-1,24,24,-0.594134227,24.04977029
2/2/2018,2,Penn,Brown,1640,4,2,-3,2,3.6,-3.093707668,2.320530359
2/2/2018,2,Brown,Penn,1622,25,0,-3,3,4.2,-2.999202873,3.00897505
2/2/2018,2,Brown,Penn,1620,25,1,1,0,1,0.898915586,-0.251409257
2/2/2018,2,Penn,Brown,1604,10,0,-22,7,23.1,-21.91307843,7.20767329
2/2/2018,2,Brown,Penn,1557,20,0,-7,20,21.2,-6.540458665,19.930675
2/2/2018,2,Penn,Brown,1523,10,1,1,3,3.2,0.673159677,2.881379989
2/2/2018,2,Brown,Penn,1512,11,1,-3,1,3.2,-2.85406986,0.582761905
2/2/2018,2,Penn,Brown,1452,2,0,-6,7,9.2,-6.483110106,7.069116203
2/2/2018,2,Penn,Brown,1444,10,1,-4,22,22.4,-3.873609744,22.1761302
2/2/2018,2,Brown,Penn,1423,25,0,3,3,4.2,2.655080853,2.968836691
2/2/2018,2,Penn,Brown,1414,0,1,5,1,5.1,5.277946516,1.144367794
2/2/2018,2,Brown,Penn,1343,4,0,1,23,23,1.430399183,22.93418591
2/2/2018,2,Brown,Penn,1324,24,0,11,7,13,11.01091098,6.708579656
2/2/2018,2,Penn,Brown,1306,10,0,20,16,25.6,20.30602404,16.48557776
2/2/2018,2,Brown,Penn,1252,25,1,-3,2,3.6,-3.321357294,2.378862628
2/2/2018,2,Brown,Penn,1215,5,2,5,2,5.4,4.92618425,2.089492999
2/2/2018,2,Penn,Brown,1201,2,0,-14,19,23.6,-14.32336902,18.69804753
2/2/2018,2,Brown,Penn,1150,20,0,3,2,3.6,2.600438641,2.156293872
2/2/2018,2,Brown,Penn,1147,25,0,2,1,2.2,1.935429289,1.451898165
2/2/2018,2,Penn,Brown,1136,21,1,22,9,23.8,21.68559594,8.763078279
2/2/2018,2,Brown,Penn,1118,25,1,-1,0,1,-1.058700069,0.064496195
2/2/2018,2,Penn,Brown,1050,10,1,-22,7,23.1,-22.45479766,7.177122603
2/2/2018,2,Penn,Brown,1022,21,0,-21,10,23.3,-20.7661257,9.522806472
2/2/2018,2,Brown,Penn,1015,2,0,-5,2,5.4,-4.919494122,1.833063998
2/2/2018,2,Brown,Penn,1011,24,0,-16,5,16.8,-16.22029872,5.265694149
2/2/2018,2,Brown,Penn,1002,2,1,-3,3,4.2,-3.009082565,2.668619949
2/2/2018,2,Penn,Brown,940,2,1,-3,0,3,-2.939244774,-0.342217942
2/2/2018,2,Brown,Penn,924,2,0,-1,16,16,-1.196462438,16.11661108
2/2/2018,2,Penn,Brown,900,10,1,2,2,2.8,1.540975469,2.235909665
2/2/2018,2,Brown,Penn,840,2,1,-1,3,3.2,-0.741267169,3.45205108
2/2/2018,2,Brown,Penn,801,44,1,2,2,2.8,1.947827878,2.375442742
2/2/2018,2,Penn,Brown,743,25,0,-2,5,5.4,-1.99497267,4.729785824
2/2/2018,2,Penn,Brown,737,21,0,23,1,23,23.40399474,1.478814065
2/2/2018,2,Brown,Penn,712,24,1,-23,8,24.4,-22.62467689,7.871228692
2/2/2018,2,Penn,Brown,653,0,1,-4,2,4.5,-3.92217555,2.191312337
2/2/2018,2,Brown,Penn,626,2,1,-3,1,3.2,-3.444307453,0.892032724
2/2/2018,2,Brown,Penn,549,20,0,3,1,3.2,2.748880097,1.290810565
2/2/2018,2,Penn,Brown,537,21,1,2,2,2.8,2.371698962,2.497261545
2/2/2018,2,Brown,Penn,518,4,0,-1,1,1.4,-1.489329403,1.026139688
2/2/2018,2,Brown,Penn,501,24,1,5,21,21.6,5.383797396,21.4986249
2/2/2018,2,Penn,Brown,416,2,2,-3,4,5,-2.748642808,3.932273245
2/2/2018,2,Brown,Penn,350,20,2,-5,2,5.4,-5.131939985,2.428978571
2/2/2018,2,Penn,Brown,325,2,0,11,22,24.6,10.50594814,21.76594041
2/2/2018,2,Brown,Penn,304,4,1,3,1,3.2,2.727981469,1.358762542
2/2/2018,2,Penn,Brown,250,21,2,-3,6,6.7,-2.548762344,5.813904233
2/2/2018,2,Brown,Penn,205,24,0,8,24,25.3,7.81423609,24.2273774
2/2/2018,2,Penn,Brown,150,4,2,-10,0,10,-10.00696627,0.16852591
2/2/2018,2,Brown,Penn,130,24,0,8,14,16.1,7.569263374,13.91795165
2/2/2018,2,Penn,Brown,112,4,2,4,9,9.8,3.937211435,9.117439511
2/2/2018,2,Brown,Penn,48,25,0,4,2,4.5,3.756077745,2.451521085
2/2/2018,2,Penn,Brown,17,2,0,-14,18,22.8,-14.25299603,17.52237817
2/2/2018,2,Penn,Brown,3,21,0,-5,2,5.4,-4.637413127,1.965446993
2/2/2018,3,Brown,Penn,437,4,1,-5,14,14.9,-5.052088664,14.136116
2/2/2018,3,Brown,Penn,406,4,0,2,23,23.1,1.623140425,22.88833989
2/2/2018,3,Penn,Brown,355,4,0,3,13,13.3,2.913871939,13.01246437
2/2/2018,3,Penn,Brown,345,25,0,2,1,2.2,2.203897309,0.815295582
2/2/2018,3,Brown,Penn,337,4,0,-2,2,2.8,-1.584584802,2.069910507
2/2/2018,3,Penn,Brown,333,2,2,4,5,6.4,4.453993979,5.013935571
2/2/2018,3,Brown,Penn,328,24,1,-3,15,15.3,-3.426893307,15.44652481
2/2/2018,3,Penn,Brown,303,0,1,-2,0,2,-2.216617822,0.249390447
2/2/2018,3,Brown,Penn,238,2,0,-3,2,3.6,-3.189606773,2.387697431
2/2/2018,3,Penn,Brown,218,10,1,-2,2,2.8,-1.623520715,2.016565642
2/2/2018,3,Brown,Penn,210,2,1,-3,1,3.2,-2.669483807,0.504921746
2/2/2018,3,Penn,Brown,147,0,2,3,5,5.8,2.962245325,4.885588756
2/2/2018,3,Brown,Penn,138,20,1,-3,3,4.2,-2.907577834,3.170346518
2/2/2018,3,Penn,Brown,111,4,2,3,3,4.2,3.246949701,2.849680082
2/2/2018,3,Brown,Penn,56,20,0,-10,20,22.4,-10.10684004,20.47869658
2/2/2018,3,Penn,Brown,30,0,1,-2,7,7.3,-2.265535621,7.339886988
2/2/2018,3,Brown,Penn,15,24,2,-5,15,15.8,-5.365676575,15.18117691
2/2/2018,3,Brown,Penn,6,20,0,-12,24,26.8,-11.92570694,24.28833965
2/6/2018,1,Penn,Princeton,1930,2,0,9,9,12.7,9.402830723,8.669048999
2/6/2018,1,Penn,Princeton,1920,21,0,22,5,22.6,21.78210261,4.527757681
2/6/2018,1,Princeton,Penn,1856,3,0,7,2,7.3,7.269816734,1.653798788
2/6/2018,1,Penn,Princeton,1841,4,1,17,14,22,16.50857981,14.06441184
2/6/2018,1,Princeton,Penn,1818,35,0,4,23,23.3,3.592776688,22.94379608
2/6/2018,1,Penn,Princeton,1800,25,0,5,3,5.8,4.972978187,3.238534447
2/6/2018,1,Penn,Princeton,1755,21,1,20,13,23.9,20.12526122,12.99518996
2/6/2018,1,Penn,Princeton,1724,2,1,-2,0,2,-1.799030083,0.161409243
2/6/2018,1,Princeton,Penn,1656,5,0,-3,0,3,-3.499279039,-0.064908932
2/6/2018,1,Penn,Princeton,1645,2,1,15,16,21.9,14.9271537,16.27070657
2/6/2018,1,Penn,Princeton,1620,21,0,-6,2,6.3,-6.370671991,2.406821761
2/6/2018,1,Penn,Princeton,1618,2,0,19,14,23.6,18.5130689,14.31815143
2/6/2018,1,Princeton,Penn,1548,4,1,15,17,22.7,14.73193878,17.15465873
2/6/2018,1,Penn,Princeton,1518,0,1,2,4,4.5,1.622909152,3.825914374
2/6/2018,1,Princeton,Penn,1504,4,0,-22,4,22.4,-22.26224393,3.949216138
2/6/2018,1,Penn,Princeton,1446,21,0,3,0,3,3.25787986,-0.42496696
2/6/2018,1,Princeton,Penn,1436,12,1,-5,4,6.4,-4.681302597,3.862663056
2/6/2018,1,Penn,Princeton,1419,10,1,2,2,2.8,1.606173648,1.663151168
2/6/2018,1,Princeton,Penn,1358,0,0,-12,20,23.3,-12.20169913,20.07102164
2/6/2018,1,Princeton,Penn,1342,3,1,-22,3,22.2,-22.30448808,2.697139704
2/6/2018,1,Princeton,Penn,1235,12,0,-3,1,3.2,-3.310518781,0.850668624
2/6/2018,1,Penn,Princeton,1222,21,1,10,22,24.2,9.997892383,21.765592
2/6/2018,1,Princeton,Penn,1208,3,0,2,25,25.1,2.080349443,24.88465914
2/6/2018,1,Penn,Princeton,1200,21,1,-4,1,4.1,-3.638988507,1.121092534
2/6/2018,1,Princeton,Penn,1146,5,1,15,17,22.7,15.03133598,16.70544736
2/6/2018,1,Penn,Princeton,1124,4,1,2,0,2,2.368511338,0.021658199
2/6/2018,1,Princeton,Penn,1100,4,2,-10,0,10,-10.41597684,0.07459784
2/6/2018,1,Penn,Princeton,1045,10,0,21,13,24.7,21.44482294,12.98910269
2/6/2018,1,Princeton,Penn,1027,35,1,0,0,0,0.344810092,-0.321995419
2/6/2018,1,Penn,Princeton,1003,10,0,-22,3,22.2,-21.88403403,2.512529263
2/6/2018,1,Penn,Princeton,945,4,1,-8,22,23.4,-7.768106424,21.59428554
2/6/2018,1,Princeton,Penn,927,5,1,7,21,22.1,6.526110016,20.9494536
2/6/2018,1,Penn,Princeton,913,10,0,3,22,22.2,2.900577368,22.3854207
2/6/2018,1,Princeton,Penn,905,5,2,-4,2,4.5,-4.096672429,1.637823404
2/6/2018,1,Penn,Princeton,833,10,0,-2,18,18.1,-2.007222606,18.263915
2/6/2018,1,Princeton,Penn,814,12,1,-11,19,22,-11.38615535,18.73964932
2/6/2018,1,Princeton,Penn,756,3,0,2,3,3.6,1.929723217,3.461555494
2/6/2018,1,Princeton,Penn,752,0,0,10,22,24.2,9.791415157,21.77918242
2/6/2018,1,Princeton,Penn,750,12,1,0,1,1,-0.286930237,0.656143461
2/6/2018,1,Penn,Princeton,731,2,0,3,0,3,3.480716953,-0.34112239
2/6/2018,1,Penn,Princeton,653,21,1,-3,3,4.2,-3.096500204,2.532998123
2/6/2018,1,Princeton,Penn,627,3,0,13,21,24.7,13.17416941,20.71938878
2/6/2018,1,Penn,Princeton,607,25,0,-3,0,3,-3.049134243,0.449028603
2/6/2018,1,Princeton,Penn,602,12,0,3,1,3.2,3.477733293,0.6536335
2/6/2018,1,Princeton,Penn,520,5,1,1,3,3.2,1.345149349,2.988494721
2/6/2018,1,Penn,Princeton,456,0,0,-6,2,6.3,-6.271677265,2.170040756
2/6/2018,1,Penn,Princeton,430,21,0,-12,21,24.2,-11.52436143,20.71739012
2/6/2018,1,Princeton,Penn,413,13,0,-7,2,7.3,-6.863412269,2.412482546
2/6/2018,1,Penn,Princeton,349,4,2,-2,2,2.8,-1.72952831,1.819156133
2/6/2018,1,Princeton,Penn,339,33,0,7,23,24,6.868050584,23.31835129
2/6/2018,1,Penn,Princeton,330,10,0,23,1,23,22.8005809,0.676737437
2/6/2018,1,Princeton,Penn,257,33,0,0,7,7,-0.216756152,7.066236535
2/6/2018,1,Penn,Princeton,246,0,0,5,4,6.4,5.268009468,3.992715553
2/6/2018,1,Penn,Princeton,225,0,0,-3,4,5,-3.012741906,4.148334991
2/6/2018,1,Princeton,Penn,219,3,1,0,2,2,0.389916529,2.198542089
2/6/2018,1,Penn,Princeton,159,10,1,-1,23,23,-1.327362759,22.8895773
2/6/2018,1,Penn,Princeton,131,2,2,2,3,3.6,2.039935303,3.364089645
2/6/2018,1,Princeton,Penn,115,12,0,-18,2,18.1,-17.83899319,1.685209901
2/6/2018,1,Penn,Princeton,100,0,2,-2,0,2,-2.161913625,-0.265889906
2/6/2018,1,Princeton,Penn,31,33,1,-3,15,15.3,-2.971293664,15.055957
2/6/2018,1,Princeton,Penn,2,5,0,7,20,21.2,6.848804761,20.26523355
2/6/2018,1,Princeton,Penn,0,12,1,1,1,1.4,1.159262177,0.59929829
2/6/2018,2,Princeton,Penn,1944,5,0,5,2,5.4,4.715013326,1.891454832
2/6/2018,2,Penn,Princeton,1923,25,1,2,0,2,2.140165276,0.158657767
2/6/2018,2,Princeton,Penn,1905,33,1,-2,0,2,-2.304877185,-0.056386794
2/6/2018,2,Penn,Princeton,1845,25,0,-12,18,21.6,-12.24279455,17.94300135
2/6/2018,2,Princeton,Penn,1834,12,1,0,23,23,-0.146767748,22.6211872
2/6/2018,2,Penn,Princeton,1812,25,1,-1,7,7.1,-1.142946134,7.001762932
2/6/2018,2,Princeton,Penn,1752,12,0,11,15,18.6,10.78544177,15.37824653
2/6/2018,2,Princeton,Penn,1730,12,1,-1,3,3.2,-0.775443854,3.309755439
2/6/2018,2,Princeton,Penn,1705,33,0,-2,10,10.2,-2.02304725,9.716311662
2/6/2018,2,Penn,Princeton,1656,4,1,3,2,3.6,2.896281218,1.910213831
2/6/2018,2,Princeton,Penn,1643,33,0,4,0,4,3.533313628,-0.413586871
2/6/2018,2,Penn,Princeton,1634,4,1,-3,0,3,-2.813615047,-0.379592662
2/6/2018,2,Princeton,Penn,1604,5,0,1,3,3.2,0.917877312,2.785775708
2/6/2018,2,Penn,Princeton,1600,21,0,-19,12,22.5,-18.77881099,12.44107268
2/6/2018,2,Penn,Princeton,1453,2,1,-4,2,4.5,-4.25494286,1.963052104
2/6/2018,2,Princeton,Penn,1439,3,0,-20,9,21.9,-20.34198095,9.247833321
2/6/2018,2,Penn,Princeton,1419,25,1,-2,0,2,-2.394266882,0.024965719
2/6/2018,2,Princeton,Penn,1356,12,1,3,1,3.2,3.088500357,0.936713621
2/6/2018,2,Penn,Princeton,1336,2,0,13,17,21.4,12.8018699,17.23771648
2/6/2018,2,Princeton,Penn,1312,0,0,2,23,23.1,2.18491741,22.96482651
2/6/2018,2,Princeton,Penn,1251,12,0,-17,13,21.4,-17.0914507,12.73823719
2/6/2018,2,Princeton,Penn,1249,5,1,2,0,2,2.15166109,0.127042789
2/6/2018,2,Penn,Princeton,1225,25,1,-1,5,5.1,-1.317887595,5.061898866
2/6/2018,2,Penn,Princeton,1138,25,1,5,6,7.8,4.904258383,5.532701741
2/6/2018,2,Princeton,Penn,1120,33,0,-3,0,3,-2.537883285,0.207770363
2/6/2018,2,Penn,Princeton,1105,25,1,2,9,9.2,1.628534223,8.926505832
2/6/2018,2,Princeton,Penn,1041,12,0,-2,6,6.3,-1.876735693,6.409911467
2/6/2018,2,Princeton,Penn,1030,4,0,18,13,22.2,17.73971722,12.87740947
2/6/2018,2,Penn,Princeton,1013,10,1,-19,14,23.6,-19.17341143,13.93902012
2/6/2018,2,Princeton,Penn,1000,12,1,-3,1,3.2,-2.828046623,0.557675972
2/6/2018,2,Penn,Princeton,930,25,0,0,0,0,0.419981724,-0.337652411
2/6/2018,2,Princeton,Penn,918,5,1,-4,1,4.1,-3.834668287,1.365989255
2/6/2018,2,Penn,Princeton,851,21,1,-22,4,22.4,-21.84717449,4.358135038
2/6/2018,2,Princeton,Penn,833,3,0,8,24,25.3,8.122152719,23.50585611
2/6/2018,2,Penn,Princeton,800,4,0,-19,12,22.5,-19.05294345,12.0359782
2/6/2018,2,Princeton,Penn,755,22,2,-4,2,4.5,-4.116141815,1.894305549
2/6/2018,2,Penn,Princeton,730,2,0,-16,15,21.9,-15.68264909,15.0391686
2/6/2018,2,Princeton,Penn,715,5,0,-7,22,23.1,-6.791009566,21.83081049
2/6/2018,2,Penn,Princeton,637,4,1,-4,0,4,-4.40314181,-0.16949691
2/6/2018,2,Princeton,Penn,630,0,1,-21,14,25.2,-21.27389866,14.35616229
2/6/2018,2,Penn,Princeton,558,4,1,-9,19,21,-9.133147438,18.96036155
2/6/2018,2,Princeton,Penn,545,22,0,-21,5,21.6,-21.48997571,5.160579963
2/6/2018,2,Princeton,Penn,449,12,0,-1,23,23,-0.599004255,23.35482112
2/6/2018,2,Penn,Princeton,436,25,1,2,0,2,1.656165236,0.031818019
2/6/2018,2,Princeton,Penn,420,12,1,4,0,4,3.500552452,0.008710182
2/6/2018,2,Penn,Princeton,405,4,2,-11,2,11.2,-11.4751267,2.467789229
2/6/2018,2,Princeton,Penn,352,0,0,-6,28,28.6,-5.773747424,28.30086897
2/6/2018,2,Penn,Princeton,332,0,1,-3,0,3,-3.166678679,0.475542774
2/6/2018,2,Princeton,Penn,315,12,0,-3,0,3,-2.842532082,0.183603444
2/6/2018,2,Penn,Princeton,310,25,1,2,0,2,2.499397256,-0.12357788
2/6/2018,2,Penn,Princeton,237,0,1,2,4,4.5,1.791984122,3.893139987
